scenario,delta,temps_reduit,rayon_reduit,energie_reduite
au_dessus_barriere,1.2,13.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.200000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,14.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.200000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,15.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,16.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,17.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,18.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,19.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,20.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,21.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,22.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,23.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,24.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,25.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,26.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,27.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,28.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,29.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,30.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.400000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,31.900000000000002,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,32.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,33.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,34.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,35.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,36.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,37.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,38.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,39.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,40.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,41.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,42.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,43.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,44.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,45.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,46.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,47.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,48.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,49.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.800000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,50.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,51.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,51.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,51.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,51.300000000000004,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,51.4,1.379519983549052,-0.13145935603160397
