germe,alpha,J,temps,n,q,A,Delta_S_interne_sur_kB
alpha_-0.4_J_0.1,-0.4,0.1,20.5,0.4917136622991194,0.0005493492586301385,0.10828633770088059,6.035692159149657e-07
alpha_-0.4_J_0.1,-0.4,0.1,20.6,0.4918777427790251,0.0005434371059012011,0.1081222572209749,5.906477761405466e-07
alpha_-0.4_J_0.1,-0.4,0.1,20.7,0.49203857424774416,0.0005375973139335234,0.10796142575225576,5.780217438970786e-07
alpha_-0.4_J_0.1,-0.4,0.1,20.8,0.4921962210400086,0.0005318287453280479,0.10780377895999138,5.656836287144113e-07
alpha_-0.4_J_0.1,-0.4,0.1,20.900000000000002,0.49235074621663727,0.0005261302872065322,0.10764925378336276,5.536261582320561e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.0,0.49250221158976115,0.0005205008505337696,0.10749778841023883,5.418422708127552e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.1,0.4926506777475491,0.0005149393694615854,0.10734932225245086,5.303251084429903e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.2,0.4927962040784438,0.0005094448006938357,0.10720379592155616,5.19068009907964e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.3,0.492938848794918,0.000504016122871663,0.10706115120508197,5.080645042291665e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.400000000000002,0.4930786689567602,0.0004986523359782908,0.10692133104323975,4.973083043532125e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.5,0.49321572049389956,0.0004933524607626745,0.10678427950610037,4.867933010811725e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.6,0.49335005822877814,0.00048811553818133973,0.10664994177122178,4.7651355722811784e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.7,0.49348173589828115,0.0004829406288577797,0.10651826410171883,4.6646330200309545e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.8,0.4936108061752321,0.00047782681255879286,0.10638919382476786,4.566369256001915e-07
alpha_-0.4_J_0.1,-0.4,0.1,21.900000000000002,0.4937373206894628,0.0004727731876871771,0.10626267931053712,4.470289739917896e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.0,0.4938613300484658,0.0004677788707902117,0.1061386699515342,4.3763414391553115e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.1,0.4939828838576381,0.0004628429960833829,0.10601711614236187,4.2844727804688484e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.2,0.4941020307401242,0.0004579647149888292,0.10589796925987571,4.194633603495991e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.3,0.49421881835626574,0.0004531431956880013,0.10578118164373429,4.1067751159666853e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.400000000000002,0.4943332934226663,0.0004483776226880508,0.10566670657733368,4.02084985054776e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.5,0.49444550173087887,0.0004436671964014799,0.10555449826912111,3.9368116232549866e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.6,0.49455548816572276,0.00043901113273860364,0.10544451183427717,3.8546154933686375e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.7,0.49466329672323855,0.00043440866271238796,0.10533670327676148,3.774217724791305e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.8,0.4947689705282866,0.0004298590320552485,0.10523102947171337,3.695575748789503e-07
alpha_-0.4_J_0.1,-0.4,0.1,22.900000000000002,0.494872551851798,0.00042536150084740665,0.10512744814820196,3.6186481280631663e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.0,0.49497408212768323,0.00042091534315641654,0.10502591787231674,3.543394522089678e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.1,0.49507360196940636,0.0004165198466874872,0.10492639803059356,3.4697756536913575e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.2,0.4951711511862311,0.0004121743124442438,0.10482884881376886,3.3977532767777017e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.3,0.49526676879914483,0.00040787805439957667,0.1047332312008552,3.3272901452156807e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.400000000000002,0.4953604930564676,0.0004036303991762489,0.1046395069435323,3.2583499827835607e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.5,0.4954523614491521,0.0003994306857369362,0.10454763855084781,3.1908974541655816e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.6,0.4955424107257802,0.0003952782650833905,0.10445758927421978,3.1248981369467027e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.7,0.49563067690726337,0.00039117249996442757,0.10436932309273661,3.0603184945684016e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.8,0.49571719530125097,0.00038711276459244985,0.10428280469874907,2.99712585020819e-07
alpha_-0.4_J_0.1,-0.4,0.1,23.900000000000002,0.4958020005162543,0.00038309844436822604,0.10419799948374575,2.935288361547096e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.0,0.49588512647549,0.0003791289356136581,0.10411487352450999,2.8747749963909066e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.1,0.4959666064304502,0.00037520364531227785,0.10403339356954977,2.815555509112432e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.2,0.4960464729742033,0.00037132199085722193,0.10395352702579663,2.7576004178834163e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.3,0.4961247580544317,0.00036748339980644527,0.1038752419455683,2.700880982666074e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.400000000000002,0.49620149298621125,0.00036368730964493883,0.10379850701378868,2.6453691839354723e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.5,0.4962767084645378,0.0003599331675537277,0.10372329153546211,2.5910377021051966e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.6,0.4963504345766057,0.0003562204301854336,0.10364956542339432,2.537859897629907e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.7,0.4964227008138427,0.0003525485634461905,0.10357729918615732,2.485809791759452e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.8,0.4964935360837073,0.0003489170422837133,0.1035064639162927,2.4348620479202913e-07
alpha_-0.4_J_0.1,-0.4,0.1,24.900000000000002,0.4965629687212519,0.0003453253504813238,0.10343703127874815,2.3849919537009825e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.0,0.49663102650045726,0.000341772980457745,0.10336897349954277,2.3361754034194029e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.1,0.4966977366453426,0.0003382594330724827,0.10330226335465731,2.2883888812503481e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.2,0.4967631258408553,0.00033478421743661865,0.10323687415914462,2.241609444892983e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.3,0.4968272202435454,0.0003313468507288445,0.10317277975645456,2.1958147097584633e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.400000000000002,0.4968900454920287,0.0003279468580165749,0.10310995450797134,2.1509828336588708e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.5,0.4969516267172422,0.000324583772081979,0.10304837328275773,2.107092501979322e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.6,0.497011988552497,0.00032125713325277874,0.10298801144750291,2.0641229133158728e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.7,0.49707115514333217,0.00031796648923766615,0.10292884485666776,2.0220537655625373e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.8,0.4971291501571729,0.00031471139496619583,0.10287084984282713,1.9808652424313783e-07
alpha_-0.4_J_0.1,-0.4,0.1,25.900000000000002,0.49718599679279796,0.00031149141243301613,0.10281400320720202,1.940538000390307e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.0,0.4972417177896196,0.0003083061105463038,0.10275828221038041,1.9010531560037944e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.1,0.49729633543677954,0.00030515506498027473,0.10270366456322044,1.8623922736623138e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.2,0.4973498715820648,0.00030203785803164504,0.1026501284179352,1.8245373536868831e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.3,0.4974023476406474,0.0002989540784799228,0.10259765235935259,1.7874708207955967e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.400000000000002,0.4974537846036504,0.00029590332145141326,0.10254621539634956,1.751175512919568e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.5,0.4975042030465449,0.0002928851882868248,0.10249579695345512,1.7156346703561767e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.6,0.4975536231373803,0.0002898992864123672,0.1024463768626197,1.6808319252479945e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.7,0.4976020646448518,0.00028694522921423644,0.10239793535514818,1.646751291376214e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.8,0.4976495469462084,0.00028402263591638464,0.10235045305379165,1.6133771542578238e-07
alpha_-0.4_J_0.1,-0.4,0.1,26.900000000000002,0.4976960890350036,0.00028113113146147506,0.10230391096499636,1.5806942615361834e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.0,0.4977417095286937,0.00027827034639492924,0.1022582904713063,1.5486877136550782e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.1,0.49778642667608425,0.00027543991675197093,0.10221357332391567,1.5173429548066535e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.2,0.4978302583646306,0.0002726394839475804,0.1021697416353694,1.4866457641440588e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.3,0.49787322212759244,0.00026986869466927126,0.10212677787240754,1.4565822472499272e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.400000000000002,0.49791533515104797,0.0002671272007726059,0.10208466484895207,1.4271388278521618e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.5,0.497956614280768,0.00026441465917936976,0.102043385719232,1.3983022397788455e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.6,0.49799707602895477,0.00026173073177832517,0.10200292397104527,1.3700595191443518e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.7,0.4980367365808472,0.0002590750853284696,0.10196326341915285,1.342397996759076e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.8,0.49807561180119475,0.0002564473913647243,0.10192438819880523,1.3153052907554414e-07
alpha_-0.4_J_0.1,-0.4,0.1,27.900000000000002,0.4981137172406039,0.0002538473261059832,0.10188628275939615,1.288769299423148e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.0,0.4981510681417585,0.00025127457036545187,0.10184893185824151,1.2627781942468484e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.1,0.4981876794455171,0.0002487288094632123,0.10181232055448286,1.2373204131397394e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.2,0.4982235657968893,0.0002462097331409462,0.10177643420311067,1.212384653866719e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.3,0.49825874155089417,0.00024371703547875674,0.10174125844910586,1.1879598676510714e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.400000000000002,0.4982932207783023,0.0002412504148140267,0.10170677922169769,1.1640352529587991e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.5,0.4983270172712644,0.00023880957366225584,0.1016729827287356,1.1406002494549679e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.6,0.4983601445488282,0.00023639421863981934,0.10163985545117182,1.1176445321266142e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.7,0.49839261586234657,0.00023400406038859346,0.10160738413765336,1.0951580055669699e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.8,0.4984244442007778,0.00023163881350239492,0.10157555579922217,1.0731307984159458e-07
alpha_-0.4_J_0.1,-0.4,0.1,28.900000000000002,0.49845564229588163,0.00022929819645518202,0.1015443577041183,1.051553257951985e-07
alpha_-0.4_J_0.1,-0.4,0.1,29.0,0.49848622262731207,0.00022698193153096832,0.10151377737268785,1.0304159448305838e-07
alpha_-0.4_J_0.1,-0.4,0.1,29.1,0.49851619742760955,0.0002246897447553996,0.10148380257239042,1.0097096279649325e-07
alpha_-0.4_J_0.1,-0.4,0.1,29.2,0.4985455786870937,0.00022242136582894831,0.10145442131290627,9.894252795442972e-08
alpha_-0.4_J_0.1,-0.4,0.1,29.3,0.4985743781586602,0.00022017652806167855,0.10142562184133974,9.695540701859023e-08
alpha_-0.4_J_0.1,-0.4,0.1,29.400000000000002,0.4986026073624816,0.00021795496830953942,0.10139739263751835,9.500873642162467e-08
alpha_-0.4_J_0.1,-0.4,0.1,29.5,0.4986302775906158,0.00021575642691214217,0.10136972240938424,9.310167150778909e-08
alpha_-0.4_J_0.1,-0.4,0.1,29.6,0.4986573999115231,0.00021358064763198127,0.10134260008847684,9.12333860857931e-08
alpha_-0.4_J_0.1,-0.4,0.1,29.7,0.4986839851744934,0.00021142737759505836,0.10131601482550656,8.940307199344678e-08
alpha_-0.4_J_0.1,-0.4,0.1,29.8,0.4987100440139864,0.00020929636723287083,0.10128995598601354,8.760993867375346e-08
alpha_-0.4_J_0.1,-0.4,0.1,29.900000000000002,0.49873558685388536,0.00020718737022572687,0.10126441314611456,8.585321276210483e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.0,0.4987606239116668,0.00020510014344735062,0.10123937608833311,8.413213768424761e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.1,0.4987851652024877,0.0002030344469107421,0.10121483479751225,8.24459732647019e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.2,0.49880922054319154,0.0002009900437152577,0.10119077945680843,8.07939953453224e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.3,0.49883279955623544,0.0001989666999948772,0.1011672004437646,7.917549541370295e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.400000000000002,0.49885591167353893,0.00019696418486762627,0.10114408832646105,7.758978024113692e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.5,0.4988785661402571,0.00019498227038612176,0.10112143385974293,7.603617152985339e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.6,0.4989007720184787,0.0001930207314892104,0.10109922798152127,7.451400556925972e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.7,0.4989225381908512,0.00019107934595467079,0.10107746180914878,7.302263290092953e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.8,0.49894387336413365,0.00018915789435295087,0.10105612663586638,7.156141799208425e-08
alpha_-0.4_J_0.1,-0.4,0.1,30.900000000000002,0.49896478607267986,0.0001872561600019121,0.10103521392732018,7.01297389173234e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.0,0.49898528468185216,0.00018537392892255432,0.10101471531814787,6.872698704836844e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.1,0.4990053773913674,0.000183510989795695,0.10099462260863257,6.735256675159133e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.2,0.49902507223857745,0.00018166713391957695,0.10097492776142258,6.6005895093107e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.3,0.4990443771016837,0.00017984215516838104,0.10095562289831628,6.468640155121609e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.400000000000002,0.49906329970288876,0.0001780358499516188,0.10093670029711121,6.339352773599064e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.5,0.49908184761148555,0.00017624801717438293,0.10091815238851443,6.212672711580315e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.6,0.4991000282468847,0.00017447845819843253,0.10089997175311527,6.088546475060433e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.7,0.49911784888158284,0.00017272697680409136,0.10088215111841714,5.966921703176224e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.8,0.4991353166440714,0.0001709933791529383,0.10086468335592857,5.847747142828103e-08
alpha_-0.4_J_0.1,-0.4,0.1,31.900000000000002,0.4991524385216884,0.0001692774737512691,0.10084756147831164,5.73097262392232e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.0,0.499169221363413,0.00016757907141430974,0.10083077863658696,5.616549035216465e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.1,0.4991856718826059,0.0001658979852311618,0.1008143281173941,5.504428300751755e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.2,0.4992017966596939,0.0001642340305304615,0.10079820334030609,5.394563356856111e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.3,0.49921760214480293,0.00016258702484673335,0.10078239785519705,5.2869081297024575e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.4,0.4992330946603378,0.00016095678788742189,0.10076690533966215,5.181417513407304e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.5,0.4992482804035112,0.00015934314150058306,0.10075171959648876,5.0780473486549665e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.6,0.499263165448823,0.00015774590964321933,0.10073683455117699,4.976754401833343e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.7,0.4992777557504897,0.00015616491835024226,0.10072224424951026,4.877496344667567e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.8,0.4992920571448266,0.000154599995704046,0.10070794285517337,4.780231734338208e-08
alpha_-0.4_J_0.1,-0.4,0.1,32.9,0.49930607535258203,0.00015305097180467786,0.100693924647418,4.684919994071259e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.0,0.49931981598122605,0.00015151767874058955,0.10068018401877399,4.5915213941873006e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.1,0.49933328452719333,0.0001499999505599556,0.10066671547280659,4.499997033597824e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.2,0.4993464863780818,0.00014849762324254472,0.1006535136219181,4.4103088217369515e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.3,0.4993594268148079,0.00014701053467213034,0.10064057318519215,4.322419460917128e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.4,0.4993721110137188,0.00014553852460942715,0.10062788898628117,4.2362924290977664e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.5,0.4993845440486633,0.00014408143466554065,0.1006154559513367,4.151891963056092e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.6,0.499396730893021,0.0001426391082759177,0.10060326910697903,4.069183041949795e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.7,0.49940867642169223,0.00014121139067478525,0.10059132357830769,3.988131371261365e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.8,0.49942038541304773,0.00013979812887006567,0.1005796145869523,3.9087033671142974e-08
alpha_-0.4_J_0.1,-0.4,0.1,33.9,0.4994318625508401,0.00013839917161875766,0.10056813744915993,3.830866140951667e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.0,0.4994431124260776,0.00013701436940277082,0.10055688757392234,3.7545874845677884e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.1,0.49945413953886025,0.00013564357440520376,0.10054586046113967,3.6798358554840096e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.2,0.4994649483001802,0.00013428664048705422,0.1005350516998198,3.60658036265987e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.300000000000004,0.49947554303368613,0.00013294342316435244,0.10052445696631385,3.534790752531216e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.4,0.49948592797741265,0.00013161377958570636,0.10051407202258733,3.4644373953669795e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.5,0.4994961072854757,0.00013029756851024968,0.1005038927145242,3.3954912719366415e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.6,0.49950608502973437,0.0001289946502859834,0.10049391497026561,3.3279239604806316e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.7,0.4995158652014193,0.00012770488682850136,0.10048413479858065,3.261707623976068e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.800000000000004,0.49952545171272955,0.00012642814160009102,0.10047454828727043,3.196814997690533e-08
alpha_-0.4_J_0.1,-0.4,0.1,34.9,0.4995348483983975,0.0001251642795892008,0.10046515160160252,3.1332193770167246e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.0,0.49954405901722276,0.00012391316729026578,0.10045594098277721,3.0708946055810786e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.1,0.49955308725357556,0.00012267467268388304,0.10044691274642437,3.009815063619568e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.2,0.4995619367188709,0.00012144866521732916,0.10043806328112914,2.9499556566141794e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.300000000000004,0.4995706109530128,0.0001202350157854117,0.10042938904698717,2.8912918041836402e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.4,0.49957911342581074,0.00011903359671164773,0.10042088657418924,2.8337994292222387e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.5,0.49958744753836704,0.00011784428172976128,0.10041255246163294,2.7774549472806698e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.6,0.49959561662443797,0.00011666694596549311,0.10040438337556201,2.7222352561830578e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.7,0.4996036239517668,0.00011550146591871561,0.10039637604823326,2.6681177258744447e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.800000000000004,0.49961147272339124,0.00011434771944584634,0.10038852727660874,2.6150801884931974e-08
alpha_-0.4_J_0.1,-0.4,0.1,35.9,0.4996191660789246,0.00011320558574255301,0.10038083392107533,2.5631009286629043e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.0,0.49962670709581164,0.00011207494532674424,0.1003732929041884,2.5121586739985418e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.1,0.49963409879055976,0.00011095568002183937,0.10036590120944022,2.462232585821761e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.2,0.4996413441199453,0.00010984767294031137,0.10035865588005466,2.4133022500803226e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.300000000000004,0.49964844598219676,0.00010875080846749681,0.10035155401780316,2.365347668466835e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.4,0.4996554072181536,0.00010766497224566754,0.10034459278184638,2.3183492497320722e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.5,0.49966223061240306,0.00010659005115835783,0.10033776938759698,2.272287801188268e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.6,0.49966891889439385,0.00010552593331494211,0.10033108110560607,2.227144520397922e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.7,0.49967547473952795,0.00010447250803545768,0.10032452526047198,2.182900987043754e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.800000000000004,0.4996819007702307,0.00010342966583566713,0.10031809922976931,2.1395391549755537e-08
alpha_-0.4_J_0.1,-0.4,0.1,36.9,0.4996881995570003,0.00010239729841235569,0.1003118004429997,2.097041344429804e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.0,0.4996943736194352,0.00010137529862885841,0.10030562638056473,2.0553902344180445e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.1,0.49970042542724286,0.00010036356050081243,0.10029957457275718,2.0145688552800476e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.2,0.499706357401227,9.936197918212957e-05,0.10029364259877294,1.9745605813979902e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.300000000000004,0.4997121719142564,9.837045095118499e-05,0.10028782808574366,1.935349124067898e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.4,0.4997178712922137,9.738887319721708e-05,0.1002821287077863,1.8969185245247258e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.5,0.4997234578149261,9.641714440693462e-05,0.10027654218507387,1.8592531471175367e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.6,0.4997289337170772,9.545516415132674e-05,0.10027106628292282,1.822337672631347e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.7,0.4997343011891009,9.450283307267169e-05,0.10026569881089908,1.78615709175225e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.800000000000004,0.4997395623780575,9.35600528717406e-05,0.10026043762194248,1.7506966986725795e-08
alpha_-0.4_J_0.1,-0.4,0.1,37.9,0.4997447193884928,9.262672629519191e-05,0.10025528061150724,1.7159420848328792e-08
alpha_-0.4_J_0.1,-0.4,0.1,38.0,0.4997497742832797,9.170275712315301e-05,0.10025022571672026,1.681879132797598e-08
alpha_-0.4_J_0.1,-0.4,0.1,38.1,0.4997547290844435,9.078805015698535e-05,0.10024527091555646,1.6484940102614573e-08
alpha_-0.4_J_0.1,-0.4,0.1,38.2,0.4997595857739708,8.988251120722926e-05,0.10024041422602925,1.615773164183539e-08
